site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4134700,2002-06-26,28,11,58,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_200027_20020626,1,132.030182,0,10:23:22,1,0,132,1,0,200,349,68,0.8406702955135529,27,LT05,116.09875393679289,31.151653,2002-06-26T10:23:22Z,6,2002,10,Summer,2005,396,2020,1984,36,109336,466.85714285714283,572.0869565217391,380.6,514.8125,226.53125,156.38235294117646,413.14890612419424,514.7828731665384,369.1327575789013,477.4474662804509,171.99290786742534,115.38391918790157,1.1556304741538592,0.8934617812298854,1.2459983931599532,0.4162976237330847,0.7170649546055944,0.802569253290864,0.9274734867218299,0.33410767302622285,0.7731379547463638,1.0781979369938823,0.8653285131929301,0.36023420379070004,2.146209178947275,2.993047094496132,2.402127571694151,2.7759718246549703,0.4163840690000057,0.46740762551712095,0.6015775709245088,0.4880209748353788,0.7634990031075763,0.6361614130724202,0.6580530990969479,0.608073350473236,0.9513185310512663,0.5780204019657126,0.6580530990969479,0.7926560984786009,0.3978016119472156,0.4144781732966511,0.6308432396256475,0.3720232519644926,0.5374865680661594,0.5683859092734055,0.5145286290823979,0.6103268022675521,0.8159517143775491,0.54015049589948,0.695201373527817,0.8823227149772074,463.9658896453663,496.11516972349466,-0.08550429868526957,1.2666264186711014,105.70918611954022,305.45455841302555,64.29856015625666,0.07219719521498615,0.4991293734660115,-0.1279438210920748,0.037627761822820315,0.28296588440992504,0.2829350453944055,0.286694610298329,1774.5120031500846,556,#3B4934,216
4134700,2002-10-08,12,13,17,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20021008,21,158.162201,0,10:35:06,1,0,211,1,0,200,282,68,0.8135033106490093,27,LE07,117.41387699133057,55.66798,2002-10-08T10:35:06Z,10,2002,10,Fall,2005,396,2020,1984,36,109454,413,521.6153846153846,362.57142857142856,467,156.63545389563976,98,413,521.6153846153846,362.57142857142856,467,156.63545389563976,98,1.1307506053268765,0.8778969214804565,1.2629912460420936,0.37926260023157327,0.6950934333326311,0.7917711252027724,0.895295679103377,0.300289175732682,0.776384215356378,1.1169494317245925,0.8843683083511777,0.3354078241876654,2.3147468823565074,3.3301233637878505,2.636695522810348,2.981445058480466,0.41775599128540303,0.46709586010613835,0.608919261945427,0.49784742552092304,0.795444001122607,0.6622458640222083,0.6725562151975857,0.628776940297519,1.0046388101345498,0.5927447552447552,0.6725562151975857,0.8364107289876317,0.3879365079365079,0.412012987012987,0.6364973003205197,0.36674669867947174,0.5345683454920421,0.5813836052882617,0.4996707818930041,0.6021366734205195,0.8198225668824975,0.528168926560694,0.6885358240399865,0.8994487857730206,467.3076923076923,494.3076923076923,-0.09667769187014139,1.2106375503967612,98.02219478559721,310.3645461043602,54,0.06136363636363636,0.5381193947669737,-0.12588255553642158,0.05524431995020233,0.28048780487804875,0.30490656666736904,0.29049979557020217,1764.1868131868132,556,#3B4A33,217
4134700,2004-03-02,20,4.5,7.599999904632568,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_201027_20040302,0,149.298523,827.6156862745097,10:32:35,1,0,218.99999999999997,1,0,201,570,68,0.23527094195427292,27,LT05,100.36967173098483,59.166214,2004-03-02T10:32:35Z,3,2004,10,Spring,2005,396,2020,1984,36,109425,660,822.5035227954882,544.1557719546742,392.71144053411797,96,85.88886980787807,600.4862783725972,748.9090921329401,522.6808392314036,360.28047603717147,80.74587085712345,66.6776966895987,0.5999811969285669,0.8704292804957053,1.2471710330543935,0.13446747039075763,0.6979229451504932,0.8018146457033585,0.4810737108439558,0.10781798712999216,1.45076093209524,2.0786835311488607,1.66671889905753,0.22411947420873454,6.473158734720519,9.274890272198618,7.436742857540461,4.4619058809170955,0.5413738964055089,0.4722326463597502,0.7237783237123707,0.6800822051755959,0.9951271104398105,1.3615655450093134,0.6667833133599499,0.848178826390758,1.241093706347652,0.7794910561752526,0.6667833133599499,1.6981051073405338,0.38734447342559547,0.5440246936443008,0.7672580335828346,0.47122769112740365,0.6299978455473466,1.1851465176901996,0.26699400628756864,0.32077192288689926,0.5288659327727647,0.2833307083916676,0.4342533849718999,0.5970575548177436,674.6976852527687,554.5947840850558,-0.10389170055286523,0.53783504445289,-150.9574495297383,279.534605180048,-240.20580233542574,-0.2500146900721937,0.8053507193734691,0.1839269290578534,0.35037168329748153,0.27601258305620985,0.3020770548495068,0.417084972149934,2232.3566857741125,557,#556A4A,218
4134700,2005-06-02,30,65.5999984741211,78.4000015258789,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_200027_20050602,1,139.648392,423.37254901960785,10:34:51,1,0,128,1,0,200,152,66,5.17398135892403,27,LT05,37.41091391911133,30.135723,2005-06-02T10:34:51Z,6,2005,10,Summer,2005,396,2020,1984,36,109341,580.5328244274809,754.5230769230769,509,934,513,362,521.763788797207,684.8556940856098,490.0536568245462,848.9939025671582,403.30648794402106,285.89792328814065,1.6271614105767986,0.939225119386379,1.312578045449205,0.7729675700066136,0.7155575416202752,0.7618594593038228,1.2396683124620855,0.5888926549446285,0.577216933293324,0.8066673883225391,0.6145671803054366,0.4750404999665097,1.2150899414555554,1.6981023478617279,1.293715336584488,2.1050836719616535,0.340166200086255,0.44408854895317423,0.4794908308833317,0.3896529179547821,0.5840464138148612,0.41664427540761767,0.6768569736063127,0.5114498654526674,0.7666065002967282,0.4996183485966421,0.6768569736063127,0.5468781286621311,0.40613769608105915,0.3575056772701949,0.5297474896187049,0.3194926398872237,0.45034983288107133,0.3913227693113711,0.7036136202100509,0.8390781422487321,0.9177615192198518,0.7226037497356507,0.7802089767387633,0.9503377865453103,603.3097414414084,766.924798326384,-0.04630191768354766,3.7624309469579673,347.5712664417104,445.68741462313716,327.23011376995123,0.2387220701597867,0.2587382752233178,-0.26805638322933767,-0.10701062792580043,0.3062031140104176,0.28444245837972476,0.3814121381286626,2545.667042274521,552,#4A6146,219
4134700,2005-09-21,16,14.5,22.299999237060547,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_201027_20050921,3,154.693054,142.59607843137255,10:42:39,1,0,195,1,0,201,63,68,7.816618277106615,27,LE07,161.95474174097524,49.737476,2005-09-21T10:42:39Z,9,2005,10,Fall,2005,396,2020,1984,36,109544,734,774,615,758,285,210,734,774,615,758,285,210,1.0326975476839237,0.837874659400545,1.0544959128065394,0.388283378746594,0.7945736434108527,0.9483204134366925,0.979328165374677,0.3682170542635659,0.8113456464379947,1.0211081794195251,0.9683377308707124,0.3759894459102902,2.1578947368421053,2.7157894736842105,2.575438596491228,2.6596491228070174,0.47911227154047,0.5284377249820015,0.6931067044381491,0.5345957756737072,0.8155555555555556,0.7037392138063279,0.5737583395107487,0.5637290604515659,0.86,0.5187667560321716,0.5737583395107487,0.7420901246404602,0.4078249336870027,0.4121983914209115,0.6035328753680078,0.40143603133159267,0.5807365439093485,0.5896452540747843,0.5026525198938993,0.5618977020014826,0.7438665358194309,0.5457163426925846,0.7157695939565628,0.8422222222222222,754,766,-0.15374677002583978,1.0534521158129175,101.10101010101016,473,24,0.0160857908847185,0.46175637393767704,-0.10415149308084487,0.010443864229765013,0.20859538784067086,0.20542635658914732,0.43105868500624894,2881,566,#686E57,220
4134700,2006-08-31,14,17.200000762939453,39.599998474121094,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_201027_20060831,0,150.432831,255.2156862745098,10:47:11,1,0,171,1,0,201,92,68,0.8531050813195359,27,LT05,58.08394107475018,42.258163,2006-08-31T10:47:11Z,8,2006,10,Summer,2010,396,2020,1984,36,109432,434,542,336,474.5740740740741,324.5,223,382.63073348051864,486.99019883242937,326.4854280291945,439.2807749827973,246.29775188691636,165.98878066065777,1.1480540807241846,0.8532650397927778,1.2727419839034548,0.6436956844697799,0.670414782087917,0.7857052039196784,0.9020320656062144,0.5057550490285453,0.74322721735769115,1.1086080397019433,0.8710391059010103,0.5606841134728958,1.3255720993307931,1.9772417535342468,1.553529135159128,1.7835354631433502,0.4130872544828833,0.470365332218621,0.5218014739028003,0.49967043723726035,0.6680201983873868,0.5581136492526599,0.686756592594962,0.6359515435872575,0.8502173525831421,0.59250928332045,0.686756592594962,0.7103346731934274,0.37543418735429324,0.3972269820623474,0.5191137555781942,0.35247291263422675,0.4452349553936031,0.4762188651384633,0.5051405257856817,0.6194764677871191,0.6984590222943378,0.5400048390847746,0.599056311442004,0.7669233147648188,434.81046615647404,463.1354869076133,-0.11529042183176139,1.4155270488482963,80.06075551330127,192.98302309588095,56.65004150227867,0.06892474544880656,0.3282372861975939,-0.14729736897494866,0.05150698359155231,0.27503256842943163,0.32958521791208295,0.27121622056800865,1635.38713532494,557,#36452E,221
4134700,2007-03-28,11,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20070328,31,150.322113,0,10:37:56,1,0,190,1,0,200,331,67.99999999999999,5.976701356133677,27,LE07,102.23073470648629,48.277817,2007-03-28T10:37:56Z,3,2007,10,Spring,2010,396,2020,1984,36,109471,513,674,556,561.9382736701237,140.28901179266842,70.95856690226663,513,674,556,561.9382736701237,140.28901179266842,70.95856690226663,1.0953962449710015,1.0838206627680311,1.3138401559454191,0.2734678592449677,0.8249258160237388,0.7611275964391692,0.8337363110832696,0.20814393441048726,0.9894325160816334,1.1994199925162246,0.9129116560249603,0.2496519962529242,3.9632469635020757,4.804367721943164,3.6567368566125267,4.005575821580425,0.41506927241329333,0.4170731707317073,0.6299974487812668,0.4588804338148761,0.7367630270068865,0.730532707315574,0.6304957904583723,0.6028955407236384,0.9679888502975468,0.6270127471587608,0.6304957904583723,0.959803206102723,0.468407750631845,0.517239002107227,0.8510781445325387,0.44986065392162006,0.6828042524802814,0.7917664430164896,0.4734105085679223,0.5256672344902935,0.8601679555701203,0.4568603850976616,0.6900968397363105,0.8070474532168119,593.5,617.9691368350618,0.06379821958456973,1.1313035440825274,112.93915043299887,421.64926187745533,48.93827367012375,0.045526589636664005,0.6554318927039917,-0.005311808182958757,0.09066935519126575,0.3778467908902692,0.2388724035608309,0.37536634844213407,2304.9382736701236,531,#49604F,222
4134700,2009-03-16,11,12,8,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_201027_20090316,10,150.256943,5,10:40:09,1,0,204.00000000000003,1,0,201,782,68,0.3902330587277707,27,LT05,78.88931948231976,53.132534,2009-03-16T10:40:09Z,3,2009,10,Spring,2010,396,2020,1984,36,109437,460.57096107475024,598.6063556696469,376.38028169014086,438.46812031371195,184,121.99999999999999,407.2798162595345,539.3399842159937,365.11203496922167,404.6608118091127,141.28857880336477,91.00594844452743,0.9935695206443698,0.8964648391428218,1.324249232798478,0.34690788289231156,0.6769608144294423,0.7551448588622126,0.7502889154367889,0.26196570426490356,0.9022668474788039,1.3328199036738257,1.006472098048519,0.3491531047241947,2.5841581680664945,3.8172935759132245,2.8826096186186225,2.864073056975754,0.43144011951521977,0.4503056078380328,0.5983877821006913,0.5290909103433415,0.8042640652138606,0.7460028773044779,0.6982724938876388,0.7006482321028183,1.0650460713268401,0.6642603727059635,0.6982724938876388,0.9878937379359121,0.3857008217933008,0.44967824290023395,0.6655724942508903,0.38677089734097136,0.5364336068259262,0.668765349402841,0.42747976706787033,0.5239061121182983,0.7376670173693,0.4474099269231058,0.5945398618212314,0.7990922617460277,473.3099002377641,472.0003980125532,-0.07818404443277026,0.9901537942547699,43.05625854710229,263.37223300574794,-2.619004450421812,-0.0032256107896110634,0.5848291227256467,-0.05137720433425422,0.14266849453302693,0.29299558282447985,0.32303918557055766,0.3003710392344151,1716.3926472538626,554,#3A4D34,223
4134700,2011-02-11,7.800000190734863,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_1_LT05_200027_20110211,0,154.22966,105.23529411764706,10:37:22,1,0,231.00000000000003,1,0,200,692,68,6.4108834786774604,27,LT05,133.67057074674878,65.148438,2011-02-11T10:37:22Z,2,2011,10,Winter,2015,396,2020,1984,36,109356,540.639344262295,710.4460006865773,556.4317514068024,465.82473756275675,156,102,483.11069866918376,643.5220803637914,534.0251744814365,430.9239160749836,121.58818305805181,77.37039803897426,0.8919775887018065,1.1053888393540152,1.3320385620448687,0.25167768669373,0.8298474765303238,0.7507290167822602,0.6696334581579185,0.18894174227761765,1.2392562922604475,1.493354293781676,1.1211044006782842,0.2821569621048711,4.3920812125835305,5.292636703490702,3.9733359485972777,3.544126618532005,0.44963702249386417,0.41026862971429706,0.631426242419677,0.5006592610918021,0.7368835505156489,0.874389356228123,0.6326805467694844,0.6668974422191706,0.9815573050233823,0.7040456345779741,0.6326805467694844,1.1647203407374473,0.47400109815711855,0.5842504932167222,0.883125784780799,0.4970237464250878,0.697971521245954,0.9665402356245095,0.3824883529883263,0.4236640624424926,0.7126256209439502,0.36595042305255304,0.5632180571565459,0.6572836125429744,563.3163895164876,537.2229982193875,0.07911845974806349,0.8556472132697418,9.892841298620453,309.3357330169318,-52.18678259420017,-0.05709497403312994,0.6821682079802025,0.10684631906021222,0.19786770576972615,0.3862332328234082,0.24927098321773972,0.35839248286059633,2091.581869589395,527,#455B4C,224
4134700,2011-03-07,14,10.399999618530273,3.799999952316284,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20110307,0,152.98114,1,10:40:57,1,0,212,1,0,200,308,68,0.336849671411738,27,LE07,79.62345519730833,56.314743,2011-03-07T10:40:57Z,3,2011,10,Spring,2015,396,2020,1984,36,109481,428.3225806451613,531,393,337.94467346495986,121.51754385964912,81.41910153396638,428.3225806451613,531,393,337.94467346495986,121.51754385964912,81.41910153396638,0.7889956979525348,0.9175327609579756,1.2397198373248983,0.28370566799586705,0.7401129943502824,0.8066338618552943,0.6364306468266664,0.22884659860574222,1.1629122482403873,1.5712631140347217,1.2674340336646033,0.3595782191615125,3.2341009167689307,4.3697394066267234,3.5247797728685764,2.781036077023419,0.49292272997911807,0.4635525764558023,0.6564154246514632,0.5859849537103088,0.8324741998729587,0.9322259034469256,0.646518204312478,0.7264571714885821,1.0320347796436793,0.692969714093628,0.646518204312478,1.155698945371279,0.40966407747402406,0.5128758900918942,0.7147532209547972,0.4522727533766829,0.602282656915859,0.8553478070262008,0.3522742821686592,0.4114639989558052,0.614623521281418,0.3657409885984414,0.5179089461196906,0.6568185623562429,479.6612903225806,434.4723367324799,-0.06652086750501184,0.7054223485796789,-37.69421399481047,216.42712960531074,-90.37790718020142,-0.11794567325620456,0.6275424469329319,0.07532078491530234,0.22217217324691396,0.29067321178120614,0.2598870056497175,0.29572630715544984,1690.267254110121,555,#3D4B38,225
4134700,2011-04-08,20,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20110408,0,150.593094,18.705882352941167,10:41:02,1,0,175.99999999999997,1,0,200,235,66,0.9923564832099578,27,LE07,82.45495295394018,43.756321,2011-04-08T10:41:02Z,4,2011,10,Spring,2015,396,2020,1984,36,109483,376.1420612813371,500.03899977058967,307,521.5676966941511,171,102.99999999999999,376.1420612813371,500.03899977058967,307,521.5676966941511,171,102.99999999999999,1.3866242315932924,0.8161809901136742,1.329388683805248,0.4546154700633169,0.6139521120169565,0.7522254493227636,1.043054035652096,0.3419733262374579,0.5886100729509438,0.9587231014113478,0.7211759157352644,0.32785772793033024,1.7953216374269005,2.924204677020992,2.1996611770838426,3.05010348943948,0.36818676167939457,0.4660766845075143,0.5605368114370849,0.45396660137980527,0.7869080779944291,0.5431123384425586,0.7319692756623568,0.6034980626998411,1.0461066940807315,0.5570163355451052,0.7319692756623568,0.7220073967605435,0.35038419984953967,0.34198135563586307,0.561097421903637,0.30050703569423565,0.45749948975388177,0.4432779661330004,0.5952738764610669,0.7634835069529629,0.9532582734961116,0.6462732245187814,0.777253925438702,1.0911458089835797,438.09053052596335,510.80334823237035,-0.13827333730580696,1.7089020871900744,180.65204997627592,350.5676966941511,145.42563541281402,0.16199627342892806,0.4903425879614736,-0.2589621796145818,-0.02107337099302624,0.2736372258425271,0.3860478879830434,0.2784834027040703,1704.748757746078,557,#35472C,226
4134700,2013-09-04,5.800000190734863,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20130904,0,152.37413,47.47058823529413,10:42:56,1,0,174.99999999999997,1,0,200,116,68,0.7401754459887054,27,LE07,144.0859631919145,43.461796,2013-09-04T10:42:56Z,9,2013,10,Fall,2015,396,2020,1984,36,109491,562,570,393.00000000000006,479,188,113.00000000000001,562,570,393.00000000000006,479,188,113.00000000000001,0.8523131672597865,0.6992882562277581,1.0142348754448398,0.33451957295373663,0.6894736842105265,0.9859649122807017,0.8403508771929824,0.3298245614035088,0.8204592901878915,1.1899791231732777,1.173277661795407,0.3924843423799583,2.090425531914894,3.0319148936170213,2.9893617021276597,2.547872340425532,0.5357483317445186,0.5835929387331257,0.741424802110818,0.6444954128440367,0.9672977624784854,0.8425787106446777,0.5968586387434555,0.6536697247706422,0.9810671256454389,0.547550432276657,0.5968586387434555,0.8545727136431784,0.3471731448763251,0.3775216138328531,0.524,0.3746425166825549,0.5184696569920845,0.5892053973013495,0.42314487632508835,0.5015706806282723,0.6386666666666667,0.4974039460020768,0.6319261213720316,0.8244406196213425,566,524.5,-0.29649122807017536,0.7780748663101604,-18.77777777777777,291,-83,-0.07973102785782901,0.503957783641161,-0.09862385321100911,0.08674928503336511,0.17419962335216566,0.31052631578947354,0.3174463184154546,2004,570,#505138,227
4134700,2013-12-16,10,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_201027_20131216,30,162.938995,329.9372549019608,10:49:54,1,0,243.00000000000003,1,0,201,376,68,4.678916428052271,27,LE07,88.41463617137396,72.557327,2013-12-16T10:49:54Z,12,2013,10,Winter,2015,396,2020,1984,36,109572,532.8428767267741,624.5490253127726,535,401,182.5914989299163,132.99999999999997,532.8428767267741,624.5490253127726,535,401,182.5914989299163,132.99999999999997,0.7525670652919713,1.0040483290054978,1.172107299527667,0.34267418577792824,0.856618100928223,0.8531642115043373,0.6420632868639579,0.29235735151211695,1.3341645885286784,1.55747886611664,1.3287852287450725,0.45534039633395584,2.930037833827893,3.4204715387789872,2.9182239033554023,2.1961591988130564,0.5195684102612913,0.45952595801893487,0.6601612243750511,0.569276577699545,0.7425434631281973,0.9130408474143373,0.5848697771222519,0.6672532321717657,0.870340613349113,0.6687945487166838,0.5848697771222519,1.0701818420212714,0.46224619254483057,0.5729015162328336,0.7477974475421714,0.5216717941268925,0.6628337742079935,0.9167371371601292,0.3464686415149104,0.3755234114865034,0.5604986475970294,0.34582410165179145,0.49681559524748675,0.5588137548981245,578.6959510197734,512.7745126563864,0.0034538894238857203,0.6235764222939285,-71.69870074145507,218.4085010700837,-131.84287672677408,-0.1411831476285373,0.5475595799102384,0.14316239316239315,0.21797985254249008,0.3372536871054745,0.14683578849566264,0.3478259451850882,2093.391902039547,545,#4C594C,228
4134700,2015-06-29,14,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_201027_20150629,9,141.547958,0,10:53:13,1,0,121.99999999999999,1,0,201,103,66,0.9650309623135974,27,LE07,90.13497905916041,28.51189,2015-06-29T10:53:13Z,6,2015,10,Summer,2015,396,2020,1984,36,109575,589.0000000000001,641,389.99999999999994,679,392,267.99999999999994,589.0000000000001,641,389.99999999999994,679,392,267.99999999999994,1.1528013582342953,0.66213921901528,1.088285229202037,0.6655348047538199,0.6084243369734789,0.9188767550702029,1.0592823712948518,0.6115444617784711,0.5743740795287187,0.9440353460972017,0.8674521354933727,0.5773195876288659,0.9948979591836733,1.635204081632653,1.5025510204081636,1.7321428571428572,0.4462121212121213,0.5712900096993212,0.570183930300097,0.5509822263797943,0.7531969309462917,0.5499533146591972,0.6547497446373851,0.5996258185219832,0.819693094629156,0.5055205047318612,0.6547497446373851,0.5985060690943044,0.31707317073170727,0.30757097791798105,0.39755351681957174,0.2954545454545454,0.37754114230396896,0.36414565826330525,0.5520325203252032,0.693564862104188,0.692150866462793,0.6585838991270611,0.6573088092933205,0.8682864450127877,615,660,-0.31045241809672414,1.4568527918781717,123.82828282828268,287,89.99999999999989,0.07097791798107246,0.24104549854791868,-0.2703461178671656,-0.02878787878787879,0.20119521912350588,0.3915756630265212,0.3569878773759762,2299,567,#545B37,229
4134700,2016-07-26,10,5.199999809265137,15.300000190734863,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20160726,21,144.89624,209.1686274509804,10:50:00,1,0,135,1,0,200,266,68,0.7148790570826864,27,LE07,89.82054803707554,32.086548,2016-07-26T10:50:00Z,7,2016,10,Summer,2020,396,2020,1984,36,109501,611,671,464.30434782608694,589.6521739130435,300.5344827586207,206,611,671,464.30434782608694,589.6521739130435,300.5344827586207,206,0.9650608411015442,0.7599089162456415,1.0981996726677579,0.49187313053784076,0.691958789606687,0.910581222056632,0.8787662800492452,0.44789043630196823,0.787420734404955,1.1379590030968882,1.036204099690311,0.5096809543908182,1.5449287002416983,2.232688887614021,2.033044575755837,1.9620117082758604,0.4846697706501121,0.5381816789215687,0.6289020213313458,0.5797203085681284,0.798861113697509,0.6863729032790488,0.6240093805595989,0.63664865310837,0.8773090135696048,0.5588629368097049,0.6240093805595989,0.75377449770907,0.362171878179475,0.3867101213108817,0.5093656428892743,0.3683048801517503,0.4779082534545962,0.5215808890711565,0.45994709353591534,0.5483584020701925,0.6468786261695232,0.5193780637254902,0.6069287136764898,0.7709495783082344,641,630.3260869565217,-0.21862243244994495,0.9312393006584396,31.96443444944191,289.1176911544228,-21.347826086956502,-0.0177801919246786,0.38131998793235017,-0.1189307371808094,0.06452836695982064,0.21504697798345251,0.3080412103933131,0.37369557834521067,2335.9565217391305,565,#575F42,230
4134700,2017-04-24,7.199999809265137,NA,NA,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_200027_20170424,12,152.173782,0,10:49:49,1,0,154,1,0,200,101,68,0.9857329476954249,27,LE07,73.54755214970119,37.207867,2017-04-24T10:49:49Z,4,2017,10,Spring,2020,396,2020,1984,36,109507,457.85714285714283,572.9333333333333,314,508.8538681948424,192.620723847298,131.00000000000003,457.85714285714283,572.9333333333333,314,508.8538681948424,192.620723847298,131.00000000000003,1.1113813033896713,0.6858034321372856,1.2513364534581384,0.4207004889020549,0.5480567838026531,0.7991455832973171,0.8881554599630715,0.3362009375970992,0.6170730333915199,1.1259290125194736,0.899781197461247,0.378538389676823,1.6301465061927949,2.974411693040526,2.3769879674012317,2.641739985351947,0.42324141218379696,0.5162249806717636,0.5980729101525906,0.5564258254768604,0.9037473622874276,0.6527066668576323,0.7422789808131284,0.6962759190647315,1.130892019146897,0.5926624676694859,0.7422789808131284,0.8167556456541122,0.3046205870667911,0.3248126859114823,0.4827220357102064,0.2902604130982795,0.410160454450981,0.4476284723098521,0.49365402567108424,0.659259129625004,0.7822769908726986,0.5737227918612926,0.6646870504074399,1.004407921433979,515.395238095238,540.8936007640879,-0.251088799494664,1.1922689407739542,96.5423730464608,316.2331443475444,50.99672533769956,0.05275281315168261,0.4967808685994608,-0.23680251831629384,0.059234815357373134,0.24073733509881814,0.45194321619734695,0.319079960288002,1853.6443443853184,562,#41512D,231
4134700,2018-05-04,11,3.700000047683716,24.299999237060547,PONT D15,6706272,408885.1,"c(408885.1, 6706272)",404,1_2_LE07_201027_20180504,0,150.116135,0,10:53:59,1,0,144.00000000000003,1,0,201,620,68,0.6042771586741692,27,LE07,49.633843975073454,34.437847,2018-05-04T10:53:59Z,5,2018,10,Spring,2020,396,2020,1984,36,109588,348.6178137319317,414,263,393.00000000000006,87,58.066653826576236,348.6178137319317,414,263,393.00000000000006,87,58.066653826576236,1.1273090029248933,0.754407806028618,1.1875468885773683,0.2495569548459687,0.6352657004830918,0.8420720138452455,0.9492753623188407,0.21014492753623187,0.6692111959287531,1.0534351145038165,0.8870682283255258,0.2213740458015267,3.0229885057471266,4.758620689655173,4.007101307263582,4.517241379310345,0.43199233424031186,0.5149450719821739,0.6958439395846939,0.5314295941035544,0.9960508963769477,0.7262871119415243,0.6768932995490771,0.6310975609756098,1.1828571428571428,0.5582390179069325,0.6768932995490771,0.8624999999999999,0.34486474779940995,0.35463010074764073,0.6037402321702198,0.32589838909541513,0.5249500998003992,0.5479166666666666,0.5153302124911336,0.6425581321806457,0.9021669629007468,0.5805022156573117,0.784431137724551,1.122857142857143,381.3089068659658,403.5,-0.2068063133621538,1.1696451233001468,89.30645731294555,306.00000000000006,44.38218626806838,0.0598450919682344,0.6526946107784432,-0.19817073170731717,0.026022304832713686,0.2388324351744684,0.3647342995169082,0.23056627337543548,1418.6178137319316,562,#323B25,232
4136100,2003-02-20,18,NA,NA,POINTE AMONT DE L'ILE MACRIERE,6703282,382501.3,"c(382501.3, 6703282)",379,1_2_LE07_201027_20030220,11,152.93837,1,10:42:15,1,0,226,1,0,201,608,68,0.41919821900237986,27,LE07,112.8590457303635,62.280449,2003-02-20T10:42:15Z,2,2003,10,Winter,2005,215,2020,1984,36,100707,574.9999999999999,691,483,288,76,39,574.9999999999999,691,483,288,76,39,0.5008695652173915,0.8400000000000002,1.2017391304347829,0.13217391304347828,0.6989869753979739,0.8321273516642546,0.41678726483357453,0.10998552821997105,1.6770833333333333,2.3993055555555554,1.9965277777777775,0.2638888888888889,6.355263157894737,9.092105263157896,7.565789473684209,3.789473684210526,0.5873340143003063,0.4897785349233389,0.7496740547588003,0.7457846952010375,1.028622540250447,1.5796703296703294,0.6531190926275993,0.8962386511024644,1.2361359570661896,0.8006952491309387,0.6531190926275993,1.8983516483516483,0.3815165876777251,0.559675550405562,0.7419354838709679,0.4933605720122574,0.6297262059973925,1.3269230769230769,0.22748815165876776,0.2722117202268431,0.4423963133640554,0.2453151618398637,0.3754889178617992,0.5152057245080501,633,489.5,-0.13314037626628059,0.4248496993987977,-201.31313131313124,212,-286.9999999999999,-0.33256083429895705,0.8018252933507171,0.2529182879377432,0.41164453524004085,0.25961538461538475,0.30101302460202595,0.3848340456580336,2037,559,#526245,233
